P1	P2	P3	Dstatistic	Z-score	p-value	f4-ratio	BBAA	ABBA	BABA
H_agrestis	H_exilis	H_porteri	0.104051	0.936752	0.174443	0.0314191	111.187	71.719	58.2008
H_praecox	H_exilis	H_agrestis	0.0517063	0.561241	0.287317	0.00869842	170.902	64.5469	58.2001
H_radula	H_agrestis	H_exilis	0.0880356	0.823126	0.205218	0.0201681	92.4115	78.4897	65.7881
H_agrestis	H_salicifolius	H_exilis	0.295592	2.72018	0.00326231	0.0813894	73.1988	108.333	58.9
H_agrestis	H_silphioides	H_exilis	0.191448	1.88228	0.029899	0.0465235	98.2663	92.3512	62.6722
H_agrestis	H_verticillatus	H_exilis	0.387791	3.73426	9.41324e-05	0.11048	70.6512	121.944	53.7944
H_giganteus	H_floridanus	H_agrestis	0.302166	3.59263	0.000163678	0.0750624	114.109	131.56	70.5036
H_gracilentus	H_floridanus	H_agrestis	0.331813	4.33718	7.21623e-06	0.0845121	92.3345	133.637	67.0472
H_grosseserratus	H_floridanus	H_agrestis	0.355439	4.07633	2.28761e-05	0.0773168	143.563	118.171	56.1948
H_heterophyllus	H_floridanus	H_agrestis	0.197297	2.28819	0.0110633	0.0459736	160.582	115.925	77.7195
H_laciniatus	H_floridanus	H_agrestis	0.293823	2.99134	0.00138877	0.0682866	96.7659	102.372	55.8754
H_longifolius	H_floridanus	H_agrestis	0.286925	3.14165	0.00083998	0.0543357	117.434	90.5171	50.1548
H_maximiliani	H_floridanus	H_agrestis	0.285948	3.68435	0.000114644	0.0666161	162.757	130.459	72.4404
H_microcephalus	H_floridanus	H_agrestis	0.247655	3.02177	0.00125652	0.0556346	155.795	119.938	72.3237
H_mollis	H_floridanus	H_agrestis	0.126347	1.31308	0.0945777	0.0249726	175.448	88.5246	68.6643
H_agrestis	H_floridanus	H_niveus	0.142075	1.36299	0.0864423	0.0329843	176.83	90.2387	67.7871
H_nuttalli	H_floridanus	H_agrestis	0.228445	1.28864	0.0987615	0.0549186	41.519	32.75	20.5694
H_occidentalis	H_floridanus	H_agrestis	0.443728	5.44047	2.65706e-08	0.0950867	142.613	117.045	45.0976
H_agrestis	H_floridanus	H_petiolaris	0.107528	1.05307	0.146153	0.0383524	158.082	107.084	86.2907
H_agrestis	H_floridanus	H_porteri	0.151554	1.20322	0.114446	0.0384769	183.401	77.1452	56.8393
H_agrestis	H_floridanus	H_praecox	0.174011	1.77018	0.0383482	0.0746392	158.029	120.707	84.9247
H_radula	H_floridanus	H_agrestis	0.317466	3.6236	0.000145263	0.0676492	122.801	112.126	58.0885
H_salicifolius	H_floridanus	H_agrestis	0.340276	3.38786	0.000352196	0.0752473	122.717	110.318	54.302
H_silphioides	H_floridanus	H_agrestis	0.190828	1.94568	0.0258463	0.0380343	143.81	85.8143	58.3111
H_verticillatus	H_floridanus	H_agrestis	0.280684	2.93613	0.0016617	0.064502	129.482	112.556	63.2189
H_giganteus	H_gracilentus	H_agrestis	0.0672397	0.651482	0.257368	0.0151203	111.826	91.1012	79.6218
H_giganteus	H_grosseserratus	H_agrestis	0.150438	1.58703	0.0562533	0.020078	246.181	61.1175	45.1333
H_giganteus	H_heterophyllus	H_agrestis	0.150301	1.94578	0.0258404	0.0335251	104.226	105.224	77.7267
H_giganteus	H_laciniatus	H_agrestis	0.00707126	0.0735837	0.470671	0.00144039	85.396	68.7504	67.7849
H_giganteus	H_longifolius	H_agrestis	0.14034	1.63037	0.0515114	0.0362093	67.6472	106.004	79.9127
H_giganteus	H_maximiliani	H_agrestis	0.0769029	0.856537	0.19585	0.0121647	238.02	72.3843	62.0462
H_giganteus	H_microcephalus	H_agrestis	0.0610663	0.681863	0.247663	0.011136	211.931	80.221	70.9873
H_giganteus	H_mollis	H_agrestis	0.226859	2.58122	0.00492259	0.0502061	118.004	109.473	68.9873
H_agrestis	H_giganteus	H_niveus	0.231685	2.46887	0.00677702	0.072245	118.261	126.965	79.1995
H_nuttalli	H_giganteus	H_agrestis	0.22545	1.36684	0.0858378	0.0438898	60.881	25.1611	15.9032
H_giganteus	H_occidentalis	H_agrestis	0.0873213	1.20656	0.113801	0.0160451	129.187	73.721	61.8802
H_agrestis	H_giganteus	H_petiolaris	0.188749	2.23199	0.0128078	0.0788608	117.422	129.463	88.3511
H_giganteus	H_agrestis	H_porteri	0.0479869	0.441698	0.329354	0.0121346	136.449	65.9244	59.8871
H_agrestis	H_giganteus	H_praecox	0.171308	2.09207	0.018216	0.0852081	117.785	137.588	97.3428
H_giganteus	H_radula	H_agrestis	0.0696132	0.850869	0.197421	0.016936	73.0373	100.364	87.3
H_giganteus	H_salicifolius	H_agrestis	0.0740336	0.69533	0.243424	0.0115367	174.298	60.1913	51.8933
H_giganteus	H_silphioides	H_agrestis	0.286079	3.09623	0.00098	0.0589502	121.383	99.2969	55.1211
H_giganteus	H_verticillatus	H_agrestis	0.12071	1.08525	0.138905	0.0163964	237.565	56.5111	44.3377
H_gracilentus	H_grosseserratus	H_agrestis	0.000116411	0.00119261	0.499524	2.52967e-05	124.509	80.1167	80.098
H_gracilentus	H_heterophyllus	H_agrestis	0.0377119	0.432673	0.332626	0.00983243	70.896	104.946	97.3178
H_gracilentus	H_laciniatus	H_agrestis	0.0385143	0.344962	0.365062	0.00871305	91.2738	74.2484	68.7413
H_gracilentus	H_longifolius	H_agrestis	0.088581	0.916971	0.179579	0.0216865	62.594	92.2536	77.2397
H_gracilentus	H_maximiliani	H_agrestis	0.00122544	0.0118537	0.495271	0.000241195	155.35	79.1093	78.9157
H_gracilentus	H_microcephalus	H_agrestis	0.0507274	0.564868	0.286082	0.0116368	127.183	96.2631	86.9683
H_gracilentus	H_mollis	H_agrestis	0.217122	2.49042	0.00637967	0.0468807	94.5353	102.358	65.8385
H_agrestis	H_gracilentus	H_niveus	0.264475	2.98706	0.00140839	0.0699523	104.998	107.635	62.6095
H_nuttalli	H_gracilentus	H_agrestis	0.0636204	0.360022	0.359415	0.0170329	37.7881	28.819	25.3714
H_occidentalis	H_gracilentus	H_agrestis	0.0162799	0.178765	0.429061	0.00412296	67.9357	88.7456	85.9024
H_agrestis	H_gracilentus	H_petiolaris	0.055985	0.616281	0.268855	0.0223195	101.06	104.373	93.306
H_gracilentus	H_agrestis	H_porteri	0.0977494	0.923494	0.177875	0.0226393	153.794	62.827	51.6381
H_agrestis	H_gracilentus	H_praecox	0.113518	1.37613	0.0843912	0.0505762	104.736	114.306	91.0005
H_gracilentus	H_radula	H_agrestis	0.0039906	0.0428373	0.482916	0.001011	65.35	95.394	94.6357
H_gracilentus	H_salicifolius	H_agrestis	0.0560612	0.527359	0.298972	0.0112778	119.147	74.4274	66.5254
H_gracilentus	H_silphioides	H_agrestis	0.156679	1.57397	0.0577473	0.0417978	91.1444	108.307	78.9655
H_gracilentus	H_verticillatus	H_agrestis	0.0620264	0.542794	0.293636	0.0122983	121.8	75.9218	67.0536
H_grosseserratus	H_heterophyllus	H_agrestis	0.0865058	1.02375	0.152978	0.0199529	111.316	100.627	84.6036
H_laciniatus	H_grosseserratus	H_agrestis	0.02933	0.292732	0.384863	0.00518174	108.21	59.327	55.946
H_grosseserratus	H_longifolius	H_agrestis	0.134395	1.49597	0.0673302	0.0305043	95.7524	92.2	70.3536
H_grosseserratus	H_maximiliani	H_agrestis	0.0282611	0.285968	0.387451	0.0039182	283.616	58.2149	55.0149
H_grosseserratus	H_microcephalus	H_agrestis	0.0226954	0.22916	0.409372	0.00352941	218.46	64.6155	61.7476
H_grosseserratus	H_mollis	H_agrestis	0.284569	3.49788	0.000234487	0.0555405	154.436	100.051	55.7228
H_agrestis	H_grosseserratus	H_niveus	0.243092	2.64302	0.00410856	0.0723185	112.582	120.163	73.1663
H_nuttalli	H_grosseserratus	H_agrestis	0.190805	0.828027	0.203827	0.0189394	88.069	12.3333	8.38095
H_occidentalis	H_grosseserratus	H_agrestis	0.042596	0.44109	0.329574	0.00760495	147.292	65.9405	60.5524
H_agrestis	H_grosseserratus	H_petiolaris	0.29149	3.77383	8.03811e-05	0.12311	102.596	135.042	74.0837
H_agrestis	H_grosseserratus	H_porteri	0.0477849	0.427315	0.334575	0.0122371	139.709	64.3369	58.4687
H_agrestis	H_grosseserratus	H_praecox	0.279675	3.40971	0.000325158	0.137692	104.273	141.149	79.4527
H_grosseserratus	H_radula	H_agrestis	0.0929469	0.960347	0.16844	0.020015	102.149	87.4937	72.6123
H_grosseserratus	H_salicifolius	H_agrestis	0.0131531	0.121289	0.451731	0.00185568	190.027	50.8476	49.5274
H_grosseserratus	H_silphioides	H_agrestis	0.203327	2.2229	0.0131112	0.0486452	121.714	102.159	67.6353
H_grosseserratus	H_verticillatus	H_agrestis	0.107714	0.870327	0.192061	0.011233	257.764	40.8254	32.8857
H_laciniatus	H_heterophyllus	H_agrestis	0.109538	1.26123	0.103613	0.0287232	68.9986	98.1411	78.7633
H_longifolius	H_heterophyllus	H_agrestis	0.0590694	0.609855	0.270979	0.013181	124.188	87.3567	77.6121
H_maximiliani	H_heterophyllus	H_agrestis	0.0894631	1.18679	0.117654	0.0225291	116.588	118.657	99.1694
H_microcephalus	H_heterophyllus	H_agrestis	0.102435	1.29887	0.0969946	0.0268013	116.972	121.899	99.2457
H_heterophyllus	H_mollis	H_agrestis	0.0832979	1.10821	0.133886	0.0199884	138.472	105.315	89.1188
H_agrestis	H_heterophyllus	H_niveus	0.036458	0.365329	0.357433	0.00930291	157.927	92.2881	85.7955
H_nuttalli	H_heterophyllus	H_agrestis	0.259821	1.61423	0.0532392	0.0793751	29.0155	44.2881	26.0205
H_occidentalis	H_heterophyllus	H_agrestis	0.133704	1.54002	0.0617781	0.0313086	113.083	100.206	76.5706
H_heterophyllus	H_agrestis	H_petiolaris	0.0138904	0.154902	0.438449	0.00552971	150.014	111.229	108.181
H_agrestis	H_heterophyllus	H_porteri	0.0817947	0.766789	0.221604	0.023179	162.874	78.6939	66.7938
H_heterophyllus	H_agrestis	H_praecox	0.0428921	0.570739	0.284088	0.0180699	147.375	110.552	101.458
H_radula	H_heterophyllus	H_agrestis	0.174846	1.76046	0.0391646	0.0333994	136.765	88.4727	62.1388
H_salicifolius	H_heterophyllus	H_agrestis	0.0516015	0.554768	0.289527	0.01306	86.8654	98.8245	89.126
H_heterophyllus	H_silphioides	H_agrestis	0.139194	1.58716	0.0562379	0.0265317	164.515	80.264	60.6497
H_verticillatus	H_heterophyllus	H_agrestis	0.0667015	0.751084	0.226301	0.0168079	90.0078	100.967	88.3402
H_laciniatus	H_longifolius	H_agrestis	0.0804407	0.762979	0.222738	0.0176654	55.4571	72.2024	61.4512
H_laciniatus	H_maximiliani	H_agrestis	0.061567	0.681624	0.247738	0.0126964	124.961	76.924	68.0014
H_laciniatus	H_microcephalus	H_agrestis	0.0410128	0.444424	0.328368	0.00852297	110.888	75.2163	69.2897
H_laciniatus	H_mollis	H_agrestis	0.150636	1.58346	0.0566588	0.0340784	89.204	86.0833	63.544
H_agrestis	H_laciniatus	H_niveus	0.165679	1.45726	0.0725217	0.0428312	97.775	83.8988	60.0496
H_laciniatus	H_nuttalli	H_agrestis	0.3243	1.78508	0.0371239	0.0585147	31.75	21.2929	10.8643
H_laciniatus	H_occidentalis	H_agrestis	0.0276559	0.267601	0.394503	0.00570519	88.7024	64.6738	61.1929
H_agrestis	H_laciniatus	H_petiolaris	0.163573	1.66311	0.0481457	0.0672065	83.2726	100.011	71.8921
H_agrestis	H_laciniatus	H_porteri	0.0963657	0.851995	0.197108	0.0248463	125.381	60.2266	49.6393
H_agrestis	H_laciniatus	H_praecox	0.1728	2.03117	0.0211187	0.0833854	88.483	104.433	73.6584
H_laciniatus	H_radula	H_agrestis	0.0375797	0.412333	0.340048	0.00936407	66.748	84.0738	77.9837
H_salicifolius	H_laciniatus	H_agrestis	0.038748	0.319204	0.374786	0.00685601	101.982	55.0996	50.9889
H_laciniatus	H_silphioides	H_agrestis	0.223232	2.1383	0.0162461	0.0552239	63.3595	89.377	56.7556
H_laciniatus	H_verticillatus	H_agrestis	0.0638283	0.555867	0.289151	0.0123267	89.2988	61.2579	53.9071
H_maximiliani	H_longifolius	H_agrestis	0.0620178	0.697833	0.242641	0.0146916	99.556	97.745	86.3292
H_microcephalus	H_longifolius	H_agrestis	0.0404251	0.455514	0.32437	0.0102104	101.781	98.996	91.3032
H_longifolius	H_mollis	H_agrestis	0.155743	1.59884	0.0549278	0.0337739	104.152	91.6208	66.928
H_agrestis	H_longifolius	H_niveus	0.0688577	0.622158	0.266919	0.0162089	127.011	75.0726	65.4
H_nuttalli	H_longifolius	H_agrestis	0.119214	0.724248	0.234457	0.0310589	31.0048	30.769	24.2143
H_occidentalis	H_longifolius	H_agrestis	0.163684	1.90835	0.0281727	0.0385493	90.5679	90.7583	65.2262
H_longifolius	H_agrestis	H_petiolaris	0.0257979	0.270442	0.39341	0.0101997	113.077	92.1095	87.4766
H_longifolius	H_agrestis	H_porteri	0.00757633	0.0677525	0.472991	0.00237376	139.173	71.0071	69.9393
H_longifolius	H_agrestis	H_praecox	0.0285577	0.302379	0.381181	0.0124805	121.368	92.9362	87.7755
H_radula	H_longifolius	H_agrestis	0.0722632	0.600421	0.274113	0.0109737	171.311	57.1687	49.4631
H_salicifolius	H_longifolius	H_agrestis	0.108013	1.02966	0.151585	0.0234818	80.1298	80.2702	64.6202
H_longifolius	H_silphioides	H_agrestis	0.0975105	0.85941	0.195057	0.0164834	145.968	63.0833	51.8738
H_verticillatus	H_longifolius	H_agrestis	0.0242005	0.26592	0.39515	0.00567686	84.2036	79.2687	75.5226
H_microcephalus	H_maximiliani	H_agrestis	0.0265048	0.346402	0.36452	0.00513508	228.323	87.2787	82.7715
H_maximiliani	H_mollis	H_agrestis	0.196068	2.12849	0.0166483	0.0376876	156.156	98.0922	65.9322
H_agrestis	H_maximiliani	H_niveus	0.391805	4.56024	2.55475e-06	0.119905	117.332	151.028	65.9967
H_nuttalli	H_maximiliani	H_agrestis	0.158537	0.913649	0.180451	0.0251454	76.4028	21.4337	15.5677
H_occidentalis	H_maximiliani	H_agrestis	0.0741422	0.879109	0.189671	0.0140436	144.372	78.7246	67.8567
H_agrestis	H_maximiliani	H_petiolaris	0.275969	3.49716	0.00023512	0.132324	111.289	169.326	96.0815
H_agrestis	H_maximiliani	H_porteri	0.0301794	0.273092	0.392391	0.00845113	153.489	78.6296	74.0226
H_agrestis	H_maximiliani	H_praecox	0.299481	4.23438	1.1459e-05	0.161425	111.938	174.134	93.8714
H_radula	H_maximiliani	H_agrestis	0.0165323	0.195986	0.42231	0.00403308	107.628	101.943	98.6268
H_salicifolius	H_maximiliani	H_agrestis	0.0272385	0.282032	0.388959	0.00432699	230.429	61.9341	58.6496
H_maximiliani	H_silphioides	H_agrestis	0.155597	1.77538	0.0379179	0.0366714	133.721	106.231	77.6237
H_verticillatus	H_maximiliani	H_agrestis	0.00766151	0.0749645	0.470121	0.000941883	264.365	48.5381	47.8
H_microcephalus	H_mollis	H_agrestis	0.229219	2.9132	0.00178873	0.0442197	169.263	100.99	63.3258
H_agrestis	H_microcephalus	H_niveus	0.293004	2.99337	0.00137959	0.0856799	124.861	135.172	73.9101
H_nuttalli	H_microcephalus	H_agrestis	0.164857	1.0209	0.15365	0.0299399	64.4738	24.6548	17.6762
H_occidentalis	H_microcephalus	H_agrestis	0.0784775	0.818808	0.206448	0.0142812	164.826	74.294	63.4817
H_agrestis	H_microcephalus	H_petiolaris	0.17967	2.12156	0.0169374	0.0814603	123.196	144.951	100.798
H_microcephalus	H_agrestis	H_porteri	0.0931147	0.884761	0.188143	0.0257573	151.158	80.1147	66.4659
H_agrestis	H_microcephalus	H_praecox	0.198399	2.50978	0.00604035	0.0959724	119.856	148.096	99.0602
H_radula	H_microcephalus	H_agrestis	0.0319397	0.3699	0.355728	0.00731337	110.437	96.9333	90.9329
H_salicifolius	H_microcephalus	H_agrestis	0.0224436	0.22333	0.411639	0.00427892	171.937	73.1067	69.8972
H_microcephalus	H_silphioides	H_agrestis	0.175689	1.99326	0.0231165	0.0414648	137.289	105.11	73.696
H_microcephalus	H_verticillatus	H_agrestis	0.0309681	0.302028	0.381315	0.00492253	210.388	63.2204	59.4224
H_agrestis	H_mollis	H_niveus	0.181096	1.89686	0.0289232	0.040807	145.438	89.7722	62.2429
H_nuttalli	H_mollis	H_agrestis	0.233573	1.45119	0.0733629	0.0611751	34.8381	35.0893	21.8012
H_occidentalis	H_mollis	H_agrestis	0.277983	2.73986	0.00307329	0.0517862	151.798	87.1387	49.2304
H_agrestis	H_mollis	H_petiolaris	0.156538	1.69069	0.045448	0.0580533	130.943	109.039	79.522
H_agrestis	H_mollis	H_porteri	0.116545	1.11413	0.132612	0.0321477	147.411	78.105	61.7998
H_agrestis	H_mollis	H_praecox	0.205412	2.15399	0.0156205	0.0816808	130.279	109.126	71.9338
H_radula	H_mollis	H_agrestis	0.112325	1.17332	0.120333	0.026221	122.27	101.853	81.2825
H_salicifolius	H_mollis	H_agrestis	0.229909	2.54711	0.005431	0.0450035	123.623	88.0246	55.1155
H_silphioides	H_mollis	H_agrestis	0.0275062	0.31576	0.376092	0.00628338	123.086	84.828	80.2863
H_verticillatus	H_mollis	H_agrestis	0.214754	2.1436	0.0160325	0.0434549	127.474	92.8361	60.0115
H_agrestis	H_nuttalli	H_niveus	0.388111	2.30427	0.0106037	0.117354	24.0821	41.6714	18.369
H_agrestis	H_occidentalis	H_niveus	0.114448	0.987714	0.161646	0.0282842	106.691	78.15	62.0988
H_niveus	H_petiolaris	H_agrestis	0.22448	2.38774	0.00847623	0.035856	239.98	88.371	55.9694
H_niveus	H_agrestis	H_porteri	0.0827987	0.810276	0.208891	0.0231744	115.307	79.8063	67.6012
H_niveus	H_praecox	H_agrestis	0.232899	2.86341	0.00209554	0.0360569	232.108	90.0188	56.009
H_agrestis	H_radula	H_niveus	0.0412981	0.411761	0.340257	0.010318	123.254	83.1067	76.5147
H_agrestis	H_salicifolius	H_niveus	0.227451	2.37517	0.00877038	0.0668383	110.624	110.627	69.6278
H_agrestis	H_silphioides	H_niveus	0.190448	1.82568	0.0339489	0.0497403	142.569	98.1929	66.775
H_agrestis	H_verticillatus	H_niveus	0.336023	3.33796	0.000421978	0.106785	105.286	128.315	63.7698
H_occidentalis	H_nuttalli	H_agrestis	0.0939262	0.543437	0.293414	0.0216756	41.85	24.4857	20.281
H_agrestis	H_nuttalli	H_petiolaris	0.353219	2.45291	0.00708527	0.160812	34.8238	41.3167	19.7476
H_nuttalli	H_agrestis	H_porteri	0.306977	1.83099	0.033551	0.103698	23.631	37.3095	19.7833
H_agrestis	H_nuttalli	H_praecox	0.152733	1.11086	0.133314	0.0773911	37.0147	38.0917	27.9976
H_nuttalli	H_radula	H_agrestis	0.188009	1.11226	0.133012	0.0466638	27.081	29.3452	20.0571
H_salicifolius	H_nuttalli	H_agrestis	0.243035	1.01824	0.154282	0.0193538	51.9786	9.98571	6.08095
H_nuttalli	H_silphioides	H_agrestis	0.263635	1.49077	0.068011	0.073553	33.4706	36.0683	21.0183
H_nuttalli	H_verticillatus	H_agrestis	0.186359	0.889737	0.186803	0.0201104	71.85	12.7143	8.71984
H_agrestis	H_occidentalis	H_petiolaris	0.0364173	0.379479	0.352166	0.0147117	106.376	98.7161	91.7788
H_agrestis	H_occidentalis	H_porteri	0.0377804	0.344315	0.365305	0.00999184	128.814	60.4476	56.0464
H_agrestis	H_occidentalis	H_praecox	0.034595	0.361569	0.358837	0.0161162	106.463	98.0844	91.5249
H_occidentalis	H_radula	H_agrestis	0.0644496	0.689483	0.24526	0.0148127	85.6369	87.194	76.6353
H_occidentalis	H_salicifolius	H_agrestis	0.0487907	0.430156	0.333541	0.0100288	117.831	70.1298	63.6048
H_occidentalis	H_silphioides	H_agrestis	0.295039	3.18982	0.000711804	0.0649232	109.469	95.3933	51.9278
H_occidentalis	H_verticillatus	H_agrestis	0.117393	1.05192	0.146418	0.0185158	135.23	60.1036	47.4746
H_agrestis	H_petiolaris	H_porteri	0.0530801	0.512623	0.304107	0.0159797	132.862	80.9087	72.7524
H_petiolaris	H_praecox	H_agrestis	0.0367114	0.558683	0.288189	0.00553814	319.66	71.1148	66.0782
H_radula	H_agrestis	H_petiolaris	0.111172	1.27494	0.101165	0.0423838	121.288	108.959	87.1562
H_agrestis	H_salicifolius	H_petiolaris	0.187695	1.90943	0.028103	0.0778126	95.2651	120.533	82.4369
H_agrestis	H_silphioides	H_petiolaris	0.0848001	0.94285	0.172879	0.0359114	130.458	109.152	92.0869
H_agrestis	H_verticillatus	H_petiolaris	0.22516	2.74181	0.00305511	0.101712	96.0341	135.21	85.5119
H_agrestis	H_praecox	H_porteri	0.0956408	0.919913	0.178809	0.0296847	141.921	90.2487	74.4927
H_agrestis	H_radula	H_porteri	0.127039	1.33707	0.0905994	0.0384874	138.852	85.3718	66.1258
H_salicifolius	H_agrestis	H_porteri	0.0584442	0.517764	0.302311	0.0158501	148.831	66.1746	58.8667
H_agrestis	H_silphioides	H_porteri	0.0953137	0.851348	0.197288	0.0251842	156.851	68.8839	56.8954
H_verticillatus	H_agrestis	H_porteri	0.12384	0.990031	0.16108	0.0310727	136.719	68.0639	53.0635
H_radula	H_agrestis	H_praecox	0.0398632	0.484464	0.314028	0.0178142	117.901	107.128	98.9142
H_agrestis	H_salicifolius	H_praecox	0.175238	1.95021	0.0255757	0.0915968	93.9971	123.845	86.9122
H_agrestis	H_silphioides	H_praecox	0.146014	1.59597	0.0552474	0.0656765	126.15	115.696	86.2146
H_agrestis	H_verticillatus	H_praecox	0.226813	2.57861	0.00495989	0.123354	96.9019	136.456	86.0002
H_salicifolius	H_radula	H_agrestis	0.0640029	0.602051	0.27357	0.0163624	75.8208	96.1966	84.6236
H_radula	H_silphioides	H_agrestis	0.253563	2.48128	0.00654561	0.0491212	148.563	86.4575	51.4813
H_verticillatus	H_radula	H_agrestis	0.0112111	0.1202	0.452162	0.0024498	73.9407	79.2986	77.5403
H_salicifolius	H_silphioides	H_agrestis	0.248961	2.19449	0.0141002	0.055653	99.7861	91.9488	55.2917
H_salicifolius	H_verticillatus	H_agrestis	0.0676624	0.593408	0.276454	0.00902945	198.52	48.8625	42.6692
H_verticillatus	H_silphioides	H_agrestis	0.174383	1.71922	0.0427873	0.0384015	109.808	88.2996	62.0766
H_argophyllus	H_annuus	H_angustifolius	0.0886915	0.792667	0.213986	0.0149518	258.596	44.3996	37.1655
H_angustifolius	H_arizonensis	H_annuus	0.274807	2.64504	0.00408411	0.0970717	121.837	90.0889	51.2484
H_angustifolius	H_atrorubens	H_annuus	0.0208579	0.197374	0.421768	0.00599591	192.405	62.102	59.5643
H_carnosus	H_angustifolius	H_annuus	0.148963	1.25012	0.105627	0.036222	138.804	55.7131	41.2667
H_angustifolius	H_cusickii	H_annuus	0.216912	2.14757	0.0158738	0.0911804	128.189	119.825	77.1079
H_annuus	H_debilis	H_angustifolius	0.184037	2.04615	0.0203709	0.0482975	174.18	81.3545	56.0643
H_angustifolius	H_divaricatus	H_annuus	0.300127	3.20845	0.000667264	0.0996022	152.865	92.6413	49.8698
H_annuus	H_exilis	H_angustifolius	0.272517	2.29662	0.0108203	0.0651108	188.359	67.8476	38.7877
H_angustifolius	H_floridanus	H_annuus	0.1525	1.17738	0.119521	0.0214127	396.3	36.8722	27.1143
H_angustifolius	H_giganteus	H_annuus	0.190671	2.09786	0.0179586	0.0728135	133.185	102.872	69.9243
H_angustifolius	H_gracilentus	H_annuus	0.0937121	0.92012	0.178755	0.0363848	102.48	91.4806	75.804
H_angustifolius	H_grosseserratus	H_annuus	0.158428	1.60192	0.0545866	0.0532745	147.788	81.8161	59.4375
H_heterophyllus	H_angustifolius	H_annuus	0.11151	1.1603	0.122964	0.033391	187.377	79.6675	63.6825
H_angustifolius	H_laciniatus	H_annuus	0.145022	1.3909	0.0821283	0.045247	109.71	68.7567	51.3401
H_longifolius	H_angustifolius	H_annuus	0.178118	1.62264	0.0523328	0.0536339	154.185	71.7056	50.0234
H_angustifolius	H_maximiliani	H_annuus	0.344445	3.70955	0.000103816	0.119959	154.781	114.823	55.988
H_angustifolius	H_microcephalus	H_annuus	0.216283	2.19877	0.0139473	0.0763539	163.166	100.521	64.7714
H_angustifolius	H_mollis	H_annuus	0.100154	1.01962	0.153954	0.0266185	210.841	66.3216	54.2462
H_annuus	H_niveus	H_angustifolius	0.0298653	0.345621	0.364814	0.00852833	166.63	79.8052	75.1766
H_nuttalli	H_angustifolius	H_annuus	0.11259	0.583685	0.279716	0.047357	25.804	22.881	18.25
H_occidentalis	H_angustifolius	H_annuus	0.127388	1.15007	0.125057	0.0396071	169.479	74.5718	57.7194
H_annuus	H_petiolaris	H_angustifolius	0.267736	3.02173	0.00125665	0.0689435	196.637	84.8706	49.0226
H_annuus	H_angustifolius	H_porteri	0.152744	1.3406	0.0900249	0.0373245	112.51	69.3702	50.9865
H_annuus	H_praecox	H_angustifolius	0.170474	1.98636	0.0234965	0.0468022	188.721	86.5935	61.3697
H_radula	H_angustifolius	H_annuus	0.217693	2.27238	0.0115317	0.0600148	158.392	77.8024	49.9841
H_angustifolius	H_salicifolius	H_annuus	0.247846	2.26753	0.011679	0.0883703	143.011	95.4389	57.527
H_angustifolius	H_silphioides	H_annuus	0.0697486	0.608727	0.271353	0.0231027	181.924	73.932	64.2911
