P1	P2	P3	Dstatistic	Z-score	p-value	f4-ratio	BBAA	ABBA	BABA
H_nuttalli	H_microcephalus	H_exilis	0.144774	0.841446	0.200049	0.0245216	44.719	19.0952	14.2655
H_exilis	H_occidentalis	H_microcephalus	0.222935	2.59204	0.00477045	0.191922	44.9345	136.807	86.9286
H_petiolaris	H_exilis	H_microcephalus	0.0377024	0.376577	0.353244	0.0153007	144.742	70.2587	65.1534
H_microcephalus	H_exilis	H_porteri	0.204607	2.05564	0.0199084	0.0447751	155.389	63.6694	42.0405
H_praecox	H_exilis	H_microcephalus	0.0452562	0.53519	0.296259	0.0185753	131.233	73.585	67.2131
H_radula	H_exilis	H_microcephalus	0.113121	1.21452	0.112274	0.0722182	58.0381	114.94	91.5782
H_microcephalus	H_salicifolius	H_exilis	0.109483	1.00499	0.157451	0.0210939	121.815	65.6889	52.7246
H_exilis	H_silphioides	H_microcephalus	0.0884863	0.90438	0.182897	0.0610925	65.4913	106.061	88.8171
H_microcephalus	H_verticillatus	H_exilis	0.139024	1.32888	0.0919435	0.0241682	147.519	60.404	45.6587
H_niveus	H_exilis	H_mollis	0.183635	1.87664	0.0302835	0.052974	136.823	72.9528	50.3163
H_exilis	H_mollis	H_nuttalli	0.0902613	0.532688	0.297125	0.0392424	18.5714	30.6	25.5333
H_occidentalis	H_mollis	H_exilis	0.19654	1.66135	0.0483211	0.0382414	139.163	69.1183	46.4119
H_exilis	H_petiolaris	H_mollis	0.0202744	0.201584	0.420121	0.00671078	144.761	65.1558	62.5663
H_exilis	H_mollis	H_porteri	0.0756263	0.730484	0.232547	0.0178726	114.193	57.9696	49.8181
H_exilis	H_praecox	H_mollis	0.0222308	0.272202	0.392733	0.00719126	133.294	67.036	64.1203
H_exilis	H_radula	H_mollis	0.157581	1.75319	0.0397844	0.0882145	44.8726	121.288	88.2663
H_exilis	H_mollis	H_salicifolius	0.11433	1.09319	0.137156	0.0577795	58.9083	109.779	87.252
H_silphioides	H_mollis	H_exilis	0.0479893	0.412779	0.339884	0.010321	125.901	71.5887	65.0323
H_exilis	H_mollis	H_verticillatus	0.0427062	0.439246	0.330242	0.0225944	49.4067	99.2425	91.1131
H_niveus	H_exilis	H_nuttalli	0.0204933	0.111007	0.455805	0.00517129	35.3429	16.8952	16.2167
H_niveus	H_exilis	H_occidentalis	0.212894	1.84847	0.0322669	0.0525014	110.132	60.4861	39.2524
H_exilis	H_niveus	H_petiolaris	0.0981162	1.05534	0.145635	0.062531	77.3535	116.408	95.6059
H_niveus	H_exilis	H_porteri	0.150268	1.18196	0.11861	0.0259452	186.008	48.4409	35.7845
H_niveus	H_praecox	H_exilis	0.0113995	0.134035	0.446688	0.00300327	108.172	88.1899	86.2019
H_niveus	H_exilis	H_radula	0.00857004	0.0666376	0.473435	0.00177261	138.411	43.3615	42.6246
H_niveus	H_exilis	H_salicifolius	0.155389	1.31932	0.0935306	0.0445995	102.645	70.8861	51.819
H_niveus	H_exilis	H_silphioides	0.0785586	0.727432	0.233481	0.0186518	116.639	53.2448	45.4885
H_niveus	H_exilis	H_verticillatus	0.128314	1.11693	0.132013	0.0393029	83.9905	64.3401	49.7063
H_occidentalis	H_nuttalli	H_exilis	0.173859	0.924578	0.177593	0.030894	30.2667	18.1333	12.7619
H_petiolaris	H_exilis	H_nuttalli	0.0964648	0.539237	0.294862	0.0284741	41.1667	23.4095	19.2905
H_nuttalli	H_exilis	H_porteri	0.229004	1.1937	0.116297	0.0555453	35.2619	21.1667	13.2786
H_nuttalli	H_praecox	H_exilis	0.210649	1.46205	0.0718636	0.0684884	16.3258	38.9603	25.4024
H_radula	H_nuttalli	H_exilis	0.0314605	0.168049	0.433272	0.00827588	23.0952	19.8667	18.6548
H_salicifolius	H_nuttalli	H_exilis	0.109434	0.446776	0.327518	0.0118443	36.1119	10.5	8.42857
H_silphioides	H_nuttalli	H_exilis	0.0366972	0.195956	0.422322	0.0105937	22.3286	26.3667	24.5
H_nuttalli	H_verticillatus	H_exilis	0.253416	1.23438	0.10853	0.0318618	52.6071	13.8333	8.23968
H_exilis	H_petiolaris	H_occidentalis	0.0678267	0.663686	0.253446	0.0178847	156.154	56.1829	49.0456
H_occidentalis	H_exilis	H_porteri	0.156152	1.32666	0.0923107	0.0391953	107.921	55.9488	40.8357
H_exilis	H_praecox	H_occidentalis	0.0457201	0.52833	0.298635	0.0124901	141.005	56.8838	51.9098
H_radula	H_exilis	H_occidentalis	0.0172744	0.172563	0.431498	0.00741113	68.0655	80.3651	77.6357
H_exilis	H_occidentalis	H_salicifolius	0.14389	1.55788	0.0596313	0.0744996	45.1583	101.937	76.2917
H_exilis	H_occidentalis	H_silphioides	0.156376	1.50383	0.0663127	0.082841	51.7694	105.913	77.2683
H_exilis	H_occidentalis	H_verticillatus	0.247828	2.42033	0.00775315	0.131249	33.4659	100.962	60.8583
H_petiolaris	H_exilis	H_porteri	0.0309981	0.26303	0.396264	0.00528076	198.849	41.0075	38.5417
H_praecox	H_petiolaris	H_exilis	0.110326	1.58176	0.0568518	0.0255692	163.828	84.5101	67.7157
H_petiolaris	H_exilis	H_radula	0.0064384	0.0584373	0.4767	0.00144219	178.26	48.2911	47.6733
H_exilis	H_petiolaris	H_salicifolius	0.00210213	0.0188657	0.492474	0.000641394	117.277	64.0341	63.7655
H_petiolaris	H_exilis	H_silphioides	0.00250697	0.025463	0.489843	0.00058871	145.506	49.2718	49.0254
H_exilis	H_petiolaris	H_verticillatus	0.0480207	0.460489	0.322583	0.0166368	104.322	67.4433	61.2627
H_exilis	H_praecox	H_porteri	0.00486993	0.0454479	0.481875	0.000979033	188.923	48.2323	47.7648
H_exilis	H_radula	H_porteri	0.0153271	0.161191	0.435972	0.00433133	90.0345	63.694	61.771
H_salicifolius	H_exilis	H_porteri	0.111312	0.923317	0.177921	0.0249946	151.719	51.25	40.9833
H_exilis	H_silphioides	H_porteri	0.00339624	0.0327018	0.486956	0.00082765	118.775	49.7681	49.4312
H_verticillatus	H_exilis	H_porteri	0.208284	1.7687	0.0384723	0.0359035	149.439	45.0325	29.5071
H_exilis	H_praecox	H_radula	0.123091	1.31636	0.0940264	0.0280784	163.169	55.5627	43.3833
H_exilis	H_praecox	H_salicifolius	0.00926749	0.0950028	0.462156	0.00300742	105.911	68.4345	67.1777
H_exilis	H_praecox	H_silphioides	0.0582181	0.644409	0.259655	0.0150833	128.916	58.2238	51.8174
H_praecox	H_exilis	H_verticillatus	0.00337402	0.0329638	0.486852	0.00123881	97.231	68.4628	68.0024
H_exilis	H_salicifolius	H_radula	0.177719	1.46929	0.0708775	0.0518406	123.601	70.0476	48.9071
H_exilis	H_radula	H_silphioides	0.359183	3.89074	4.99695e-05	0.203434	29.7266	150.898	71.1444
H_radula	H_exilis	H_verticillatus	0.20329	2.04844	0.0202585	0.101727	39.0302	112.11	74.2294
H_exilis	H_silphioides	H_salicifolius	0.00472771	0.0421898	0.483174	0.00220427	56.0175	86.146	85.3353
H_salicifolius	H_verticillatus	H_exilis	0.0829662	0.649298	0.258073	0.0145024	137.414	50.5238	42.7825
H_exilis	H_silphioides	H_verticillatus	0.000667456	0.00669629	0.497329	0.000349377	44.1278	82.9929	82.8821
H_floridanus	H_giganteus	H_gracilentus	0.0325337	0.388487	0.348828	0.0136375	123.592	99.1665	92.9173
H_giganteus	H_grosseserratus	H_floridanus	0.261551	2.79096	0.00262761	0.0819927	207.562	91.1794	53.3718
H_heterophyllus	H_floridanus	H_giganteus	0.164113	1.75985	0.0392164	0.067576	169.474	108.775	78.1052
H_giganteus	H_laciniatus	H_floridanus	0.0339567	0.352977	0.362053	0.0156374	67.2258	86.4421	80.7643
H_giganteus	H_longifolius	H_floridanus	0.14948	1.53406	0.0625072	0.0888755	36.6159	136.799	101.22
H_floridanus	H_giganteus	H_maximiliani	0.278825	3.50118	0.000231602	0.225031	62.1963	199.417	112.458
H_floridanus	H_giganteus	H_microcephalus	0.205489	2.59973	0.00466485	0.214109	75.7486	182.741	120.44
H_floridanus	H_mollis	H_giganteus	0.0133041	0.133439	0.446923	0.00464572	175.193	74.0794	72.1341
H_floridanus	H_giganteus	H_niveus	0.16997	1.89539	0.0290205	0.0468427	158.015	110.738	78.5628
H_giganteus	H_nuttalli	H_floridanus	0.0691818	0.465776	0.320688	0.024853	50.3016	23.3353	20.3155
H_floridanus	H_occidentalis	H_giganteus	0.0833322	0.878447	0.189851	0.0447293	131.628	91.254	77.2151
H_floridanus	H_giganteus	H_petiolaris	0.0556928	0.6258	0.265723	0.0214394	137.517	104.865	93.8011
H_giganteus	H_floridanus	H_porteri	0.221084	1.82706	0.0338451	0.0494036	179.091	75.1097	47.9117
H_floridanus	H_giganteus	H_praecox	0.0156115	0.173561	0.431105	0.00716222	134.921	105.095	101.864
H_giganteus	H_radula	H_floridanus	0.109498	1.17601	0.119795	0.0603052	52.9663	138.541	111.195
H_giganteus	H_salicifolius	H_floridanus	0.165018	1.80845	0.0352681	0.0615047	136.831	86.7659	62.1861
H_floridanus	H_silphioides	H_giganteus	0.0507369	0.49658	0.309743	0.022427	146.441	77.6854	70.183
H_giganteus	H_verticillatus	H_floridanus	0.258964	2.97591	0.00146062	0.0815122	209.903	80.689	47.4942
H_gracilentus	H_floridanus	H_grosseserratus	0.171525	1.94838	0.0256847	0.0844302	63.5556	127.469	90.1429
H_gracilentus	H_heterophyllus	H_floridanus	0.257821	2.87582	0.00201489	0.148415	55.0135	177.023	104.452
H_floridanus	H_laciniatus	H_gracilentus	0.0435713	0.436448	0.331256	0.013969	97.4377	67.9369	62.2639
H_gracilentus	H_longifolius	H_floridanus	0.280252	3.0945	0.000985731	0.140027	42.1429	139.717	78.548
H_gracilentus	H_floridanus	H_maximiliani	0.0257166	0.325939	0.372235	0.0176895	65.9816	133.742	127.036
H_floridanus	H_microcephalus	H_gracilentus	0.14115	1.80996	0.0351508	0.0518741	159.687	102.847	77.4047
H_floridanus	H_mollis	H_gracilentus	0.0817355	0.905104	0.182705	0.0211181	183.658	62.1238	52.7357
H_niveus	H_floridanus	H_gracilentus	0.0396189	0.480935	0.315282	0.0186737	83.1105	119.519	110.41
H_gracilentus	H_floridanus	H_nuttalli	0.0536526	0.348722	0.363649	0.0235263	21.373	33.7087	30.2758
H_gracilentus	H_occidentalis	H_floridanus	0.26396	2.974	0.00146971	0.154475	48.9845	163.435	95.173
H_petiolaris	H_gracilentus	H_floridanus	0.0169904	0.243025	0.403993	0.00729296	92.1697	108.289	104.671
H_porteri	H_gracilentus	H_floridanus	0.340272	4.10057	2.06063e-05	0.16442	32.0694	159.641	78.581
H_gracilentus	H_praecox	H_floridanus	0.0136457	0.152201	0.439514	0.00581804	93.3959	109.083	106.146
H_gracilentus	H_radula	H_floridanus	0.220451	2.92638	0.00171466	0.113485	52.7254	147.785	94.3956
H_gracilentus	H_floridanus	H_salicifolius	0.102363	1.24871	0.105885	0.0487547	56.0107	118.26	96.2972
H_silphioides	H_floridanus	H_gracilentus	0.0490525	0.470107	0.319139	0.0153079	163.385	70.5155	63.921
H_gracilentus	H_floridanus	H_verticillatus	0.0710239	0.839562	0.200577	0.0390433	56.4663	116.602	101.137
H_grosseserratus	H_heterophyllus	H_floridanus	0.0846855	0.908059	0.181924	0.0509787	57.6629	148.306	125.149
H_laciniatus	H_floridanus	H_grosseserratus	0.0645265	0.577513	0.281796	0.0293871	59.3933	85.9409	75.5222
H_grosseserratus	H_longifolius	H_floridanus	0.0182627	0.201115	0.420304	0.0105079	42.7357	109.09	105.177
H_grosseserratus	H_maximiliani	H_floridanus	0.0615136	0.648067	0.258471	0.01726	207.89	69.0554	61.052
H_grosseserratus	H_microcephalus	H_floridanus	0.0154391	0.178803	0.429046	0.00613239	168.085	90.056	87.3175
H_floridanus	H_mollis	H_grosseserratus	0.0396698	0.399173	0.344883	0.0147242	137.839	81.271	75.069
H_floridanus	H_grosseserratus	H_niveus	0.194759	2.1426	0.0160724	0.0423013	162.707	87.4891	58.9657
H_nuttalli	H_grosseserratus	H_floridanus	0.0859523	0.46262	0.321818	0.0224441	71.3909	17.0714	14.369
H_occidentalis	H_floridanus	H_grosseserratus	0.0107355	0.118379	0.452884	0.00565456	99.1286	90.6	88.6754
H_floridanus	H_grosseserratus	H_petiolaris	0.174909	1.95974	0.0250134	0.0517462	135.374	88.2146	61.9495
H_grosseserratus	H_floridanus	H_porteri	0.283063	2.6673	0.00382315	0.0440658	206.863	52.9679	29.5968
H_floridanus	H_grosseserratus	H_praecox	0.0911859	1.11572	0.132272	0.0337343	141.263	82.9091	69.0524
H_radula	H_grosseserratus	H_floridanus	0.018095	0.200177	0.420671	0.00979316	58.6579	113.756	109.712
H_salicifolius	H_grosseserratus	H_floridanus	0.0393742	0.370084	0.35566	0.012062	132.634	61.2167	56.5786
H_grosseserratus	H_silphioides	H_floridanus	0.140555	1.48966	0.0681571	0.0850097	64.669	129.998	97.9579
H_verticillatus	H_grosseserratus	H_floridanus	0.0515849	0.446261	0.327705	0.0123688	210.515	46.7007	42.1189
H_laciniatus	H_heterophyllus	H_floridanus	0.187077	2.15649	0.0155225	0.117225	36.2586	141.214	96.7046
H_longifolius	H_heterophyllus	H_floridanus	0.0389772	0.423604	0.335927	0.021168	76.024	109.895	101.649
H_maximiliani	H_heterophyllus	H_floridanus	0.0085826	0.10616	0.457728	0.00572069	71.7205	159.876	157.155
H_microcephalus	H_heterophyllus	H_floridanus	0.0169113	0.21036	0.416694	0.0111294	65.6034	154.581	149.439
H_heterophyllus	H_mollis	H_floridanus	0.161905	1.92449	0.0271465	0.106134	76.5303	159.34	114.934
H_heterophyllus	H_floridanus	H_niveus	0.120545	1.60497	0.0542502	0.0239156	211.53	80.8199	63.4311
H_nuttalli	H_heterophyllus	H_floridanus	0.0957981	0.700175	0.241909	0.0584979	13.6316	44.2983	36.5529
H_occidentalis	H_heterophyllus	H_floridanus	0.043242	0.452836	0.325334	0.0280914	53.4716	136.283	124.985
H_heterophyllus	H_floridanus	H_petiolaris	0.167833	1.94713	0.0257597	0.0529456	203.274	110.347	78.6302
H_heterophyllus	H_floridanus	H_porteri	0.0552381	0.532762	0.297099	0.013058	234.733	70.1472	62.8033
H_praecox	H_heterophyllus	H_floridanus	0.269107	3.49599	0.00023615	0.154953	62.0444	198.116	114.097
H_floridanus	H_heterophyllus	H_radula	0.0554158	0.630653	0.264134	0.0251952	119.482	98.2701	87.9505
H_salicifolius	H_heterophyllus	H_floridanus	0.0596081	0.633594	0.263173	0.0419516	56.4325	148.796	132.055
H_heterophyllus	H_floridanus	H_silphioides	0.0277449	0.283566	0.388371	0.0138377	84.613	111.027	105.032
H_verticillatus	H_heterophyllus	H_floridanus	0.0393292	0.400347	0.344451	0.0259896	60.232	136.417	126.093
H_laciniatus	H_longifolius	H_floridanus	0.15809	1.90717	0.0282494	0.0898214	35.9512	109.826	79.8413
H_laciniatus	H_floridanus	H_maximiliani	0.0387655	0.427324	0.334572	0.0219595	68.5823	94.6	87.5393
H_floridanus	H_microcephalus	H_laciniatus	0.00708956	0.0797802	0.468206	0.00201869	110.779	77.1706	76.0841
H_mollis	H_floridanus	H_laciniatus	0.156153	1.57695	0.0574038	0.0341287	136.317	66.4171	48.4762
H_floridanus	H_laciniatus	H_niveus	0.110575	1.01021	0.156196	0.023831	120.805	68.5077	54.8657
H_floridanus	H_laciniatus	H_nuttalli	0.0308593	0.185006	0.426612	0.0126105	15.1369	24.623	23.1488
H_laciniatus	H_occidentalis	H_floridanus	0.173522	1.69887	0.0446722	0.0938498	51.0401	105.043	73.979
H_floridanus	H_laciniatus	H_petiolaris	0.0973709	0.912444	0.180768	0.0286126	96.4459	70.4554	57.9522
H_laciniatus	H_floridanus	H_porteri	0.14924	1.1729	0.120418	0.0276712	144.623	48.3933	35.8246
H_floridanus	H_laciniatus	H_praecox	0.0577145	0.637917	0.261764	0.0219503	102.917	73.1575	65.1738
H_laciniatus	H_radula	H_floridanus	0.0641365	0.683436	0.247166	0.0369384	38.9663	111.244	97.8341
H_laciniatus	H_floridanus	H_salicifolius	0.0127019	0.120103	0.452201	0.00494222	56.5325	75.9635	74.0579
H_laciniatus	H_silphioides	H_floridanus	0.247077	2.76248	0.00286816	0.140441	37.719	118.919	71.7972
H_laciniatus	H_floridanus	H_verticillatus	0.058343	0.484873	0.313883	0.0249836	58.3419	81.6769	72.6717
H_maximiliani	H_longifolius	H_floridanus	0.0214827	0.256852	0.398647	0.0133336	47.0074	124.321	119.092
H_microcephalus	H_longifolius	H_floridanus	0.00107182	0.0129822	0.494821	0.000661937	54.2562	123.235	122.971
H_longifolius	H_mollis	H_floridanus	0.226359	2.9045	0.00183919	0.131545	53.2327	134.13	84.6153
H_longifolius	H_floridanus	H_niveus	0.135624	1.52599	0.0635062	0.027519	166.469	70.2712	53.4867
H_nuttalli	H_longifolius	H_floridanus	0.0930013	0.58123	0.280543	0.0547894	9.36706	33.131	27.4929
H_occidentalis	H_longifolius	H_floridanus	0.0364147	0.405207	0.342663	0.0241651	41.2143	117.387	109.138
H_longifolius	H_floridanus	H_petiolaris	0.277773	2.93575	0.0016637	0.0738519	149.163	82.4653	46.6114
H_longifolius	H_floridanus	H_porteri	0.223775	1.85741	0.0316265	0.0406583	185.398	55.1782	34.9988
H_praecox	H_longifolius	H_floridanus	0.241797	3.0075	0.00131701	0.132413	48.3571	158.55	96.8056
H_radula	H_longifolius	H_floridanus	0.0632093	0.564599	0.286173	0.0209175	120.85	66.4175	58.5202
H_salicifolius	H_longifolius	H_floridanus	0.0232621	0.246895	0.402495	0.0148051	43.7345	110.154	105.146
H_floridanus	H_longifolius	H_silphioides	0.0475163	0.491459	0.311551	0.0240692	65.5595	97.5159	88.669
H_longifolius	H_verticillatus	H_floridanus	0.0362146	0.386515	0.349558	0.020337	43.0499	101.287	94.2074
H_maximiliani	H_microcephalus	H_floridanus	0.00271135	0.0344735	0.48625	0.00122253	165.856	107.167	106.587
H_floridanus	H_mollis	H_maximiliani	0.0320608	0.378227	0.352631	0.0141494	149.301	90.1691	84.5669
H_niveus	H_floridanus	H_maximiliani	0.167794	2.28222	0.0112383	0.110033	61.845	174.77	124.546
H_floridanus	H_nuttalli	H_maximiliani	0.269498	1.82371	0.0340982	0.252655	15.9566	52.6803	30.3136
H_maximiliani	H_occidentalis	H_floridanus	0.0235803	0.278626	0.390266	0.0138989	86.2062	122.305	116.67
H_petiolaris	H_floridanus	H_maximiliani	0.0962499	1.18356	0.118293	0.0615409	72.704	151.081	124.551
H_maximiliani	H_floridanus	H_porteri	0.165939	1.64042	0.0504589	0.0302806	219.292	63.0115	45.0756
H_praecox	H_floridanus	H_maximiliani	0.133797	2.0162	0.0218897	0.0785884	74.4419	153.472	117.25
H_radula	H_maximiliani	H_floridanus	0.0535932	0.67732	0.249101	0.0304253	63.1339	137.857	123.833
H_salicifolius	H_maximiliani	H_floridanus	0.0225382	0.235806	0.406792	0.00847215	175.227	77.9873	74.5494
H_maximiliani	H_silphioides	H_floridanus	0.13623	1.59948	0.0548572	0.0803605	78.7469	138.376	105.195
H_maximiliani	H_verticillatus	H_floridanus	0.0251111	0.259441	0.397648	0.00768541	211.235	63.5955	60.4799
H_floridanus	H_mollis	H_microcephalus	0.1375	1.79421	0.0363902	0.0825784	140.268	100.85	76.4689
H_floridanus	H_microcephalus	H_niveus	0.251886	2.78749	0.00265594	0.0585468	187.418	107.188	64.0545
H_nuttalli	H_microcephalus	H_floridanus	0.174264	1.26258	0.103369	0.0694572	45.1022	30.2827	21.2946
H_floridanus	H_occidentalis	H_microcephalus	0.00303098	0.0348106	0.486115	0.00266652	104.516	110.768	110.099
H_floridanus	H_microcephalus	H_petiolaris	0.123777	1.37897	0.0839518	0.0402136	169.533	106.454	83.0031
H_microcephalus	H_floridanus	H_porteri	0.297634	2.78745	0.00265624	0.0530947	221.729	70.189	37.9909
H_floridanus	H_microcephalus	H_praecox	0.0941299	1.20695	0.113726	0.0384624	172.962	106.657	88.3053
H_radula	H_microcephalus	H_floridanus	0.09598	1.19994	0.115082	0.0550538	65.9624	139.097	114.734
H_salicifolius	H_microcephalus	H_floridanus	0.0841941	0.892321	0.18611	0.0398671	125.141	104.393	88.1796
H_silphioides	H_floridanus	H_microcephalus	0.112355	1.34835	0.0887725	0.0691323	134.268	102.649	81.9128
H_verticillatus	H_microcephalus	H_floridanus	0.0213953	0.250547	0.401082	0.00888886	168.045	85.2581	81.6863
H_floridanus	H_mollis	H_niveus	0.0129971	0.129083	0.448646	0.00221951	227.049	59.7852	58.2511
H_mollis	H_floridanus	H_nuttalli	0.159265	1.01582	0.154858	0.0337227	45.2063	19.4738	14.123
H_floridanus	H_mollis	H_occidentalis	0.0158142	0.15659	0.437784	0.00751911	126.241	85.0214	82.3742
H_floridanus	H_mollis	H_petiolaris	0.0213083	0.247429	0.402288	0.00518451	196.785	64.4915	61.8005
H_mollis	H_floridanus	H_porteri	0.0154468	0.153838	0.438869	0.00291555	233.841	51.7038	50.1308
H_mollis	H_floridanus	H_praecox	0.0457267	0.547986	0.291851	0.0139887	206.973	68.8046	62.7873
H_mollis	H_floridanus	H_radula	0.0695099	0.709683	0.23895	0.0259869	160.584	84.8971	73.8618
H_mollis	H_floridanus	H_salicifolius	0.0476163	0.476971	0.316691	0.014894	145.784	75.28	68.4367
H_silphioides	H_mollis	H_floridanus	0.107941	1.24471	0.10662	0.0662173	63.2649	126.109	101.536
H_floridanus	H_mollis	H_verticillatus	0.0252886	0.264442	0.39572	0.00840337	128.064	72.7691	69.1794
H_floridanus	H_nuttalli	H_niveus	0.0728479	0.416262	0.338609	0.0188053	36.0435	27.1022	23.4216
H_occidentalis	H_floridanus	H_niveus	0.121687	1.36463	0.086184	0.0228611	189.476	63.3085	49.5724
H_niveus	H_petiolaris	H_floridanus	0.183532	2.05004	0.0201803	0.0471312	227.115	86.0087	59.3337
H_niveus	H_floridanus	H_porteri	0.184661	1.66348	0.0481082	0.0387061	136.236	73.3232	50.4645
H_niveus	H_praecox	H_floridanus	0.242265	2.79789	0.00257188	0.0664774	209.869	97.6765	59.579
H_radula	H_floridanus	H_niveus	0.10772	1.17513	0.119972	0.0214808	164.88	75.7884	61.0483
H_floridanus	H_salicifolius	H_niveus	0.175798	1.88205	0.0299147	0.0418733	152.009	88.2411	61.8546
H_floridanus	H_silphioides	H_niveus	0.0552398	0.56178	0.287133	0.0121284	198.868	74.8954	67.0542
H_niveus	H_floridanus	H_verticillatus	0.196453	2.38793	0.00847184	0.108694	58.124	149.858	100.646
H_floridanus	H_occidentalis	H_nuttalli	0.00871289	0.0552463	0.477971	0.00376452	31.7143	24.8313	24.4024
H_petiolaris	H_nuttalli	H_floridanus	0.142338	0.883004	0.188617	0.0654944	18.1409	34.4476	25.8631
H_porteri	H_nuttalli	H_floridanus	0.236457	1.52563	0.0635513	0.113851	6.47421	37.2262	22.9881
H_praecox	H_nuttalli	H_floridanus	0.164335	1.27844	0.100548	0.0831916	17.6258	39.0484	28.0258
H_radula	H_nuttalli	H_floridanus	0.0279708	0.182025	0.427781	0.0136462	13.1587	27.8845	26.3671
H_salicifolius	H_nuttalli	H_floridanus	0.0490933	0.260371	0.397289	0.0121817	31.5813	14.119	12.7976
H_silphioides	H_floridanus	H_nuttalli	0.149294	0.902845	0.183304	0.040825	36.2421	23.7254	17.5615
H_nuttalli	H_verticillatus	H_floridanus	0.0552203	0.306924	0.379451	0.0149686	62.3122	16.0761	14.3935
H_occidentalis	H_floridanus	H_petiolaris	0.181589	1.87964	0.0300784	0.0573563	172.056	93.0401	64.4429
H_occidentalis	H_floridanus	H_porteri	0.311178	2.61991	0.00439764	0.0569408	212.183	58.094	30.5194
H_occidentalis	H_floridanus	H_praecox	0.23664	2.472	0.00671802	0.0890335	176.072	98.935	61.0711
H_radula	H_occidentalis	H_floridanus	0.0655661	0.685424	0.246538	0.0434272	44.5198	137.731	120.781
H_occidentalis	H_floridanus	H_salicifolius	0.0915483	0.923819	0.17779	0.0348765	106.949	82.6155	68.7575
H_occidentalis	H_silphioides	H_floridanus	0.153189	1.54325	0.0613845	0.0952935	52.971	129.579	95.1528
H_verticillatus	H_floridanus	H_occidentalis	0.0241973	0.231761	0.408362	0.0134538	70.9848	91.1122	86.807
H_petiolaris	H_floridanus	H_porteri	0.121752	1.17657	0.119684	0.0260523	150.138	67.1757	52.5935
H_petiolaris	H_praecox	H_floridanus	0.0868319	1.00075	0.158475	0.0218449	297.592	75.7822	63.673
H_radula	H_floridanus	H_petiolaris	0.238869	2.3746	0.00878397	0.0637721	158.243	91.9537	56.4942
H_floridanus	H_salicifolius	H_petiolaris	0.12298	1.1871	0.117595	0.0413026	128.403	90.0348	70.3149
H_silphioides	H_floridanus	H_petiolaris	0.0254804	0.270731	0.393299	0.00826359	189.371	82.7915	78.6772
H_petiolaris	H_floridanus	H_verticillatus	0.103602	1.24997	0.105655	0.0550964	67.0847	131.943	107.17
H_praecox	H_floridanus	H_porteri	0.0701912	0.701461	0.241508	0.0151163	157.087	66.1448	57.4683
H_radula	H_floridanus	H_porteri	0.0450279	0.422962	0.336161	0.00905063	182.643	55.6865	50.8877
H_salicifolius	H_floridanus	H_porteri	0.271373	2.25709	0.0120013	0.0493358	204.043	58.9405	33.779
H_silphioides	H_floridanus	H_porteri	0.203045	1.65544	0.0489174	0.0339637	217.055	50.8446	33.6819
H_verticillatus	H_floridanus	H_porteri	0.323554	2.68002	0.00368084	0.0523285	192.628	56.4229	28.8368
H_radula	H_floridanus	H_praecox	0.214363	2.26663	0.0117064	0.0675695	155.493	93.8295	60.7033
H_floridanus	H_salicifolius	H_praecox	0.0980779	1.11149	0.133178	0.0382589	132.774	87.8907	72.1903
H_silphioides	H_floridanus	H_praecox	0.0599017	0.587596	0.278402	0.0212476	175.633	82.3545	73.0457
H_praecox	H_floridanus	H_verticillatus	0.12708	1.63142	0.0514011	0.065091	71.8892	132.613	102.708
H_radula	H_salicifolius	H_floridanus	0.0114497	0.134205	0.44662	0.00777755	49.5746	127.565	124.677
H_radula	H_floridanus	H_silphioides	0.029534	0.325379	0.372447	0.0151579	56.9913	110.27	103.944
H_radula	H_verticillatus	H_floridanus	0.0449477	0.481226	0.315178	0.0252056	55.6975	111.471	101.881
H_salicifolius	H_silphioides	H_floridanus	0.14443	1.48628	0.0686031	0.0983885	69.5448	133.444	99.7623
H_salicifolius	H_verticillatus	H_floridanus	0.0060725	0.0570567	0.47725	0.0020734	148.559	58.6443	57.9364
H_verticillatus	H_silphioides	H_floridanus	0.137507	1.54782	0.0608327	0.0830064	69.3923	125.154	94.8955
H_giganteus	H_grosseserratus	H_gracilentus	0.171419	1.61698	0.052941	0.0389206	221.199	59.3742	41.9972
H_heterophyllus	H_gracilentus	H_giganteus	0.0900487	1.11642	0.132122	0.0528428	75.5848	128.113	106.946
H_gracilentus	H_laciniatus	H_giganteus	0.0296487	0.288185	0.386603	0.0167692	69.7155	88.1988	83.1194
H_gracilentus	H_giganteus	H_longifolius	0.0297561	0.281293	0.389243	0.0109944	102.914	77.4115	72.9377
H_giganteus	H_maximiliani	H_gracilentus	0.324765	3.7162	0.000101121	0.0949187	185.86	90.721	46.2406
H_giganteus	H_microcephalus	H_gracilentus	0.0465751	0.532326	0.29725	0.0135418	181.8	70.5197	64.2431
H_mollis	H_giganteus	H_gracilentus	0.0438171	0.41184	0.340228	0.0184951	115.608	91.5167	83.8333
H_giganteus	H_gracilentus	H_niveus	0.00650029	0.0702379	0.472002	0.00187832	106.822	87.5272	86.3967
H_giganteus	H_nuttalli	H_gracilentus	0.0144615	0.0854671	0.465945	0.00399046	49.8325	15.7	15.2524
H_occidentalis	H_giganteus	H_gracilentus	0.14546	1.36975	0.0853831	0.0451392	137.823	74.9274	55.8976
