ano	des	pet_fal	71535.8	32186.2	34637.8	123023	197774	194973	120553	234553	155669
ano	des	pet_pet	72563.8	31760.9	33779.4	141661	196981	195755	139611	235617	154834
ano	niv	par	48506.1	31672.3	33651.6	206019	132285	193754	204122	147119	177039
ano	niv	pet_fal	38491.2	36005.3	47731.2	121264	142367	193045	109533	133130	190584
ano	niv	pet_pet	39458.5	35424.4	45763	139754	141203	193615	129316	134814	189656
ano	par	pet_fal	31730.2	46643.1	39970	115671	211746	184004	122384	203462	198958
ano	par	pet_pet	31881.6	45236.2	40596.7	133438	210600	184503	138058	201910	197852
ano	pet_fal	pet_pet	30408	28812	85907.1	143098	123579	198996	85924.9	67934.2	197301
arg	deb	des	40548	37583.1	44268.3	258869	158337	219249	252227	154594	216291
arg	deb	niv	37421.5	36474.9	45722.9	162602	156789	214448	153433	148382	213544
arg	deb	par	37097.6	45137.1	36150.4	204942	149396	196143	213969	150350	204167
arg	deb	pet_fal	33752.8	39335.7	57885.2	136049	160540	213527	117444	136396	219067
arg	deb	pet_pet	32631.8	40361.6	60036.2	150648	159801	210155	130956	132339	217793
arg	des	niv	31630.6	33555.5	55731.7	161434	253371	213101	139249	229366	214994
arg	des	par	34075.4	44907.6	37047.7	203518	242071	194917	211153	239041	205690
arg	des	pet_fal	31635.9	40175.9	53321.6	134796	260109	212378	121472	238499	220892
arg	des	pet_pet	31516.5	42172.1	50966.5	149693	258757	209345	141020	239371	219950
arg	niv	par	33557.3	42323.3	36407.6	200800	152174	192285	206641	149270	200960
arg	niv	pet_fal	29674.1	36062	58561.4	132949	163713	209199	110460	135103	215550
arg	niv	pet_pet	29681.9	38199.5	55487.4	147799	162971	206362	130389	137412	214884
arg	par	pet_fal	40382.7	37496.7	40592.2	127281	206276	200302	124201	205909	197422
arg	par	pet_pet	39619.1	38863.1	40364	141766	205393	197494	140326	204678	196743
arg	pet_fal	pet_pet	27651.2	29854	94793.5	151639	136119	211707	86878	68775.1	213962
deb	des	niv	34396.5	38967.7	52367	155916	252964	150785	142459	235040	155336
deb	des	par	42876.7	38514.9	39738.4	217392	241887	152885	216079	244992	148555
deb	des	pet_fal	32688.6	53285.5	47964.7	118970	259816	138903	124327	244490	159503
deb	des	pet_pet	32511.3	56467	45575.3	133256	258675	134652	144274	245592	158690
deb	niv	par	44312.4	35620.8	38569.2	214817	146874	150470	211817	152657	141756
deb	niv	pet_fal	31914.3	47541.6	51982.8	117559	158320	137028	113090	138230	152612
deb	niv	pet_pet	31854.8	50847	48861	131637	156971	132812	133639	139836	151812
deb	par	pet_fal	32124.6	56069.3	41688.6	112385	220130	130824	126673	210483	154810
deb	par	pet_pet	31441.1	58539.6	41483.4	126072	219079	126862	143159	209049	153977
deb	pet_fal	pet_pet	32817.5	36393.6	82486.6	134879	119492	135929	88880.7	69824.6	139536
des	niv	par	52674.9	32791.6	34550.7	212278	133444	239663	210610	151551	219737
des	niv	pet_fal	41647.6	38533.3	48087.7	121692	143226	239479	112075	136707	236391
des	niv	pet_pet	42823.3	37690.3	46254.2	141480	142728	240565	132752	139293	235517
des	par	pet_fal	32935.6	50550.9	41247.4	116839	217451	229023	126054	209178	246577
des	par	pet_pet	33220.1	48742.3	42001.2	135452	216645	229622	142182	207970	245006
des	pet_fal	pet_pet	32632.2	30520	87311.7	144874	124417	246550	88120.4	69591.4	244445
niv	par	pet_fal	30929.6	55389.8	37294.7	106337	213391	129342	124537	206978	153817
niv	par	pet_pet	31304	52891	38145.9	125576	211891	131247	140192	205080	152970
niv	pet_fal	pet_pet	34486.5	31528.7	78732.3	134704	113068	141421	87484.7	68748.6	138458
par	pet_fal	pet_pet	29345.5	29913.8	90072.5	143730	126744	210490	83540	65810.2	211027
