-0.0065398,0.0265586,0.00155375,-0.0138178,0.0312279,-0.0106043,0.0285232,0.00854921,-0.00454793,-0.0302005,0.0252666,0.00550548,0.000607301	-0.510549,-0.4221,-0.443011,-0.463586,-0.416518,-0.495676,-0.526915,-0.435679,-0.503548,-0.4672,-0.586678,-0.428816,-0.458232,-0.419168,-0.492622,-0.515907,-0.474148,-0.424102,-0.51163,-0.506625,-0.471959	0.490455,0.443143,0.466793,0.446159,0.43952,0.473698,0.528202,0.476766,0.491289,0.462753,0.601627,0.454631,0.447265,0.439623,0.472815,0.513842,0.445373,0.460437,0.532579,0.494596,0.471308
0.0142129,0.0433276,0.0519592,0.041246,0.0483454,0.0543259,0.0565361,0.00216573,0.0830414,0.032326,0.0391091,-0.00572931,-0.00864458,-0.00580405,0.0478661,0.0400804,0.116601,0.00773323	-0.381073,-0.342849,-0.328006,-0.316319,-0.33217,-0.391783,-0.342877,-0.386078,-0.280092,-0.424,-0.269323,-0.326759,-0.353821,-0.27313,-0.352201,-0.352808,-0.387038,-0.39281,-0.400236,-0.354994,-0.362297,-0.301524,-0.384993,-0.340831	0.404533,0.352639,0.378323,0.360867,0.371384,0.40731,0.388742,0.419333,0.371783,0.425567,0.339091,0.362345,0.334479,0.345865,0.328787,0.394187,0.374032,0.385805,0.403917,0.403218,0.388355,0.434163,0.413334,0.327502
0.0350839,0.0191636,0.0417723,0.0424156,0.0323418,0.0939124,-0.00709541,0.0557134,0.0259906,0.0366252,-0.034664,0.0288155,0.0212059,0.00832451,0.0300871,0.0842402,0.0149904	-0.380038,-0.351213,-0.355935,-0.327733,-0.35091,-0.414417,-0.368639,-0.327792,-0.384414,-0.415958,-0.293663,-0.342403,-0.307148,-0.328722,-0.390589,-0.389503,-0.353255,-0.419346,-0.39849,-0.367548,-0.388101,-0.366802,-0.390593	0.411185,0.373093,0.381939,0.364001,0.394841,0.410211,0.417089,0.417395,0.409397,0.417644,0.346401,0.361327,0.327117,0.369602,0.357007,0.427434,0.371916,0.43203,0.382425,0.392023,0.424304,0.447505,0.399714
0.0297677,0.06004,-0.00518698,0.0536611,0.028736,0.0133788,0.00151471,0.0444092,0.0221051,0.0369629,0.0430816,0.036092,0.0192936,0.00413798,0.0624344	-0.211046,-0.105683,-0.17493,-0.11092,-0.180468,-0.164538,-0.19178,-0.282119,-0.178698,-0.352607,-0.190348,-0.118415,-0.147045,-0.209729,-0.0938999,-0.215257,-0.158032,-0.150295	0.21807,0.177285,0.192725,0.148473,0.184197,0.251492,0.175861,0.260204,0.292008,0.304226,0.211516,0.144357,0.187201,0.225155,0.125994,0.262839,0.181621,0.218916
0.187785,0.106613,0.17178,0.120093,0.0923736,0.108364,0.185227,0.141195,0.114478,0.183268,0.144724,0.163753,0.067581,0.1205,0.210038,0.121738,0.160613,0.128951,0.121612,0.129406,0.136357,0.112837,0.156454	0.157191,0.0733073,0.145592,0.0878345,0.0794893,0.00190161,0.191135,0.078998,0.0240215,0.172056,0.120811,0.137201,0.0738733,0.0809822,0.134447,0.107841,0.157102,0.0791821,0.164799,0.0944066,0.121962,0.0368299,0.104984	0.0261388,0.0293438,0.0272081,0.0228522,0.09577,0.00836395,0.0596414,0.0444139,0.03359,0.0312346,-0.00175855,0.0431732,0.0459823,0.0256393,0.0319188,-0.0185266,0.0335936,0.0233013,0.0776679
0.162249,0.138201,0.139926,0.065181,0.0783691,0.163,0.118905,0.107303,0.177633,0.114028,0.117631,0.0829973,0.119805,0.161821,0.125152,0.163321,0.10054,0.104185,0.135668,0.133146,0.154194,0.154596	0.123778,0.103346,0.0683688,0.0443465,-0.0120935,0.0525098,0.121119,0.0390742,0.0879207,0.0360957,0.0885942,0.100059,0.0504126,-0.00348667,0.167509,0.0932759,0.047837,0.151071,0.0631592,0.114827,0.0105397,0.0751429	0.0333177,0.0516851,0.0394974,0.0574531,0.0936196,0.0453525,0.0830374,0.0858981,0.0328208,0.0412757,0.0181663,0.0790565,0.0478951,0.0465308,0.0453962,-0.000675721,0.0586757,0.0706037,0.0970954
-0.124811,-7.19224e-05,0.0255836,-0.0723451,0.0180588,-0.0804011,-0.0794464,-0.0691048,-0.168779,-0.0477157,-0.346907,-0.138543,-0.00978373,0.0170359,-0.0523305,-0.0998853,-0.0231546,-0.139747,-0.0619347,-0.0466701	0.104259,0.18503,0.0873143,0.121812,0.129514,0.153847,0.0579128,0.135031,0.112455,0.0451893,0.0856484,0.17762,0.111101,0.144656,0.131793,0.0347949,0.131967	-0.21248,-0.144551,-0.181135,-0.0994057,-0.188958,-0.202661,-0.156931,-0.239736,-0.252687,-0.320554,-0.208874,-0.108134,-0.187176,-0.214664,-0.134464,-0.257965,-0.108877,-0.178493
-0.126574,0.0448746,0.0336269,-0.0494167,0.012859,-0.0214583,-0.0596162,-0.0900992,-0.0942002,-0.174456,-0.215011,-0.0952773,-0.016161,0.0381487,-0.125992,0.0767529,0.0275319,-0.142228,-0.0420345,-0.0298909	0.109321,0.196867,0.0962731,0.115272,0.131053,0.147413,0.0830549,0.104653,0.11676,0.0677093,0.0756734,0.187484,0.111729,0.172174,0.141105,0.0317281,0.151754	-0.204781,-0.121435,-0.164843,-0.0811544,-0.160268,-0.179504,-0.164666,-0.194182,-0.317284,-0.266072,-0.127867,-0.112239,-0.158643,-0.20303,-0.129857,-0.238811,-0.119821
0.509235,0.488647,0.546337,0.416684,0.58325,0.496654,0.475757,0.404068,0.617021,0.499311,0.5396,0.512946,0.529517,0.505952,0.478659,0.426196,0.456484,0.547319,0.608592,0.409372,0.545908,0.47917,0.436841,0.475486,0.671034,0.498647,0.366849,0.341567,0.480946,0.466029,0.530529,0.473749,0.503948	0.497597,0.465264,0.543698,0.3898,0.582634,0.446832,0.45865,0.410977,0.551582,0.49394,0.478521,0.520837,0.495833,0.489358,0.434228,0.467054,0.45475,0.442748,0.652981,0.457116,0.301913,0.638772,0.343266,0.456301,0.597283,0.558623,0.419558,0.303597,0.404992,0.441864,0.532209,0.411225,0.431233,0.475877	0.0165809,0.0210845,0.0247011,0.0223766,0.039723,0.0426205,0.0314474,0.0240239,0.011411,0.0258251,0.0290814,0.0246215,0.0326752,0.0187553,0.0208538,0.0190248,0.0224822,0.0549837
0.0269229,0.0344656,0.094094,-0.012611,0.119025,0.0727047,0.0437818,0.118186,0.352024,0.101297,0.0385258,0.0394015,0.0233929,0.0714557,0.124953,0.06883,0.0773404	0.00681117,-0.0302966,0.00790654,-0.0325047,0.0886513,-0.0218951,0.0618281,0.112671,0.0986242,0.238138,0.106372,0.0370469,-0.0499431,0.0398018,0.017133,0.0817484,-0.011835,0.0480036	0.0397949,0.0822542,0.0484651,0.0278069,0.0511029,0.0127073,0.0118112,0.0671202,0.0113433,0.0011641,0.0391271,0.0510786,0.0428267,0.0308249,0.061389,-0.000217896
0.11621,0.0737566,0.0675408,0.0776868,0.072039,0.0743741,0.110207,0.121154,0.122702,0.397741,0.125918,0.0671794,0.131007,0.0904696,0.0446738,0.0585738,0.179726,0.0787997,0.0734632	0.12239,0.0305657,-0.0150514,0.0668522,0.0496012,0.117786,0.0531166,0.084721,0.118623,0.243274,0.254771,0.133155,0.192731,0.0132221,0.0810461,0.0115851,0.0326034,0.167468,0.0846748,0.121264	0.00260063,0.0566427,0.0172977,0.0141358,0.0152236,0.0404137,0.00456408,0.0386108,-0.0204562,-0.0228939,0.0142414,0.0104604,-0.0203294,0.0196348,0.0179809,0.0153841,0.0102049
-0.149517,-0.137508,-0.103576,-0.119887,-0.118958,-0.0682706,-0.184728,-0.0965412,-0.109727,-0.142454,-0.0555264,-0.153494,-0.0711849,-0.0626653,-0.10053,-0.104287,-0.0965851	-0.0609781,-0.0152662,-0.0233546,-0.0310677,-0.0259857,0.0194868,-0.0286321,0.00791993,-0.0182199,-0.00984102,0.0147889,0.00374444,0.0285759,-0.00536414,-0.0427717,-0.0291939	-0.0939769,-0.124096,-0.0657574,-0.0996355,-0.0953271,-0.0714264,-0.153824,-0.0957205,-0.105086,-0.150347,-0.0859069,-0.112673,-0.118868,-0.069666,-0.0665913,-0.0623074,-0.0977927
0.144277,0.196552,0.0616538,0.236661,0.154485,0.0407854,0.336816,0.142668,0.184575,0.253666,0.212815,0.243069,0.478839,0.333943,0.159206,0.319243,0.0348064,0.17612,0.0132836,0.178399,0.0762609,0.197478,0.203277,0.143009	0.253686,0.252781,0.138341,0.309533,0.190301,0.257123,0.323154,0.276824,0.214256,0.304155,0.265452,0.45893,0.449959,0.356078,0.248077,0.239826,0.221729,0.19807,0.166467,0.161448,0.304607,0.132849,0.299045,0.253908	-0.104914,-0.0674359,-0.0578842,-0.0869207,-0.127622,-0.0638546,-0.0939206,-0.0442507,-0.069287,-0.0531163,-0.0884116,-0.0456923,-0.0999531,-0.117203,-0.062495,-0.0667149,-0.0257085
0.186751,0.177038,0.0189307,0.243063,0.157561,0.0253156,0.347881,0.129396,0.171828,0.232635,0.247728,0.191344,0.534349,0.327277,0.231897,0.249429,0.0814613,0.167507,0.0310247,0.1424,0.110154,0.237217,0.161157,0.25639,0.220545	0.288016,0.278086,0.169836,0.34411,0.209656,0.28333,0.352634,0.292526,0.240227,0.319409,0.281246,0.494628,0.492976,0.376085,0.252017,0.283457,0.256329,0.223852,0.183635,0.235034,0.337075,0.186744,0.334937,0.333096	-0.118822,-0.124665,-0.0874364,-0.115798,-0.15985,-0.0982628,-0.111547,-0.0730832,-0.0893689,-0.0783249,-0.105499,-0.107479,-0.129275,-0.128476,-0.131128,-0.0893498,-0.0590703
0.244033,0.22266,0.20876,0.21386,0.249241,0.225766,0.30853,0.273092,0.246957,0.4199,0.278397,0.225233,0.155741,0.280988,0.144188,0.252945,0.254909,0.241273	0.271796,0.253378,0.266174,0.227966,0.268048,0.284002,0.235764,0.32338,0.342228,0.374645,0.275968,0.21595,0.275075,0.264554,0.174926,0.331539,0.296375,0.276077	-0.0393075,-0.0505716,-0.011741,-0.0361065,0.00946563,-0.00488191,-0.040876,-0.0107795,-0.00971335,-0.0806024,-0.0427791,-0.0289373,-0.0120939,-0.0586746
-0.11045,-0.173494,-0.0806815,-0.0872763,-0.0770018,-0.0640024,-0.17055,-0.0729679,-0.103419,-0.022335,-0.164393,-0.107021,-0.0652023,-0.0410062,-0.084641	0.0301279,0.0385258,0.0674158,0.0274175,0.03516,0.0339997,0.0441055,0.0319475,0.0807473,0.0346139,0.0171029,0.052424,0.0654386,0.0273023	-0.147003,-0.194852,-0.133647,-0.126063,-0.103828,-0.149899,-0.15352,-0.150264,-0.101443,-0.130562,-0.131979,-0.156327,-0.127688,-0.103538
0.122567,0.0895701,0.0463947,0.126806,0.0146262,0.176472,0.18651,0.0971055,0.20003,0.162007,0.391753,0.234022,0.10492,0.0564618,0.101072,0.0642256,0.13934,0.189632,0.200035,0.108699	0.261807,0.211398,0.24976,0.19586,0.259345,0.236632,0.239481,0.287022,0.311117,0.388191,0.273817,0.185186,0.235532,0.246824,0.205592,0.303484,0.262788,0.229202	-0.147077,-0.163451,-0.106346,-0.172013,-0.126907,-0.0935456,-0.0821324,-0.118098,-0.0575841,-0.0679667,-0.165392,-0.126337,-0.134883,-0.125702,-0.0582161,-0.151037
0.134556,0.00749473,-0.0458569,0.0867268,-0.0588699,0.127305,0.119251,0.112638,0.108801,0.242137,0.268684,0.194556,0.0752153,-0.0439746,0.146217,-0.0307632,0.0267274,0.175115,0.201182,0.0331508	0.254828,0.181644,0.236841,0.16851,0.228781,0.24068,0.203112,0.267631,0.39114,0.299934,0.198848,0.162889,0.259662,0.197968,0.232084,0.296059,0.193958	-0.159479,-0.219991,-0.12557,-0.216818,-0.131061,-0.113477,-0.121277,-0.136782,-0.0819348,-0.0828035,-0.169522,-0.164938,-0.181286,-0.157376,-0.0878617,-0.147229
-0.088067,-0.115216,-0.0852913,-0.0602671,-0.0656351,-0.0275774,-0.191719,-0.0455337,-0.144023,0.00117894,-0.0669378,-0.109072,-0.0720829,-0.0653794,-0.0494984,-0.0125934	0.0223242,0.0394117,0.0387802,0.0557108,0.0494345,0.0518325,-0.00479415,0.0415461,0.0396782,0.0963973,0.0233633,0.0247177,0.0174425,0.0529684,0.0670646	-0.103006,-0.177619,-0.114749,-0.105123,-0.093754,-0.13748,-0.161576,-0.0985183,-0.145289,-0.0756605,-0.155544,-0.0947638,-0.0914381,-0.0615093,-0.132022
0.241521,0.218178,0.128997,0.256316,0.1182,0.117893,0.278075,0.246634,0.155845,0.303254,0.261336,0.438584,0.329522,0.294988,0.29939,0.156378,0.228826,0.198901,0.199576,0.133776,0.369807,0.234504,0.212045,0.245694	0.355753,0.333566,0.240024,0.316866,0.210482,0.357968,0.320699,0.332576,0.369405,0.317441,0.444211,0.418351,0.325382,0.357855,0.258391,0.320772,0.324061,0.294955,0.326457,0.356097,0.277972,0.335042	-0.112715,-0.137522,-0.0793721,-0.149281,-0.111834,-0.111776,-0.0863657,-0.0759293,-0.0555773,-0.056884,-0.107012,-0.104995,-0.116353,-0.0915777,-0.0488772,-0.100253
0.225444,0.171375,0.0138072,0.19497,0.029515,0.111747,0.159766,0.185579,0.204888,0.249149,0.185474,0.485269,0.207849,0.165329,0.255462,0.101666,0.180761,0.104936,0.139397,0.260102,0.18989,0.218342,0.189688	0.333365,0.314077,0.221765,0.256397,0.17303,0.369809,0.307343,0.262529,0.376091,0.303467,0.53653,0.276189,0.24653,0.29685,0.291797,0.298761,0.269881,0.31361,0.313728,0.301679,0.280779	-0.126759,-0.202381,-0.0967594,-0.205375,-0.117283,-0.137192,-0.127664,-0.0911102,-0.0832453,-0.0769642,-0.137903,-0.12458,-0.157877,-0.124848,-0.0837879,-0.108736
-0.0165986,0.0892415,-0.00437559,0.0287496,0.0374877,0.0627526,0.0437707,0.0204342,0.0761506,0.028868,0.0501769,0.0828047,0.0547393,-0.0342379,0.0993796,0.0408379,0.0548636,0.026752	-0.0221874,-0.00388718,-0.0172567,0.0335617,0.0390694,0.0397851,-0.0451467,-0.0498209,0.0628557,-0.106018,0.0546632,-0.0042578,-0.0295829,0.0458965,0.0194419,0.0464623,0.00291237,-0.0114459	0.0132376,0.0705774,0.0299893,-0.0254256,0.0365636,0.0100429,0.109905,0.0365828,0.103949,0.0541463,0.0368981,0.0730543,-0.0273263,0.034791,-0.00888834,0.0692809
-0.0190975,0.0323214,-0.0130096,-0.00187351,-0.00754865,0.0440267,0.0190411,-0.0143783,0.0602935,0.0114762,0.0432447,0.054803,0.0364744,-0.0538876,0.0949294,0.0258518,0.0301065,0.0334335	-0.0184568,0.00824997,0.000127498,0.0414888,0.0275693,0.0388626,-0.07353,-0.0429262,0.0231142,-0.0531517,0.0618803,0.0289064,-0.0109184,0.0417937,0.0505332,0.0348124,-0.00566589	-0.00414109,0.0118881,0.0170274,-0.0840301,0.0220368,-0.00618784,0.072406,0.0160118,0.0847968,0.0395146,0.0108615,0.032221,-0.0560296,-0.00846558,-0.0335541,0.0450097
0.557312,0.495779,0.564046,0.264446,0.576919,0.548707,0.455282,0.297236,0.663585,0.496256,0.562498,0.547228,0.523825,0.536442,0.543808,0.488219,0.677985,0.612623,0.70287,0.543272,0.364872,0.681076,0.277729,0.532457,0.624696,0.564435,0.411709,0.328129,0.486508,0.50681,0.575965,0.503434,0.456766,0.529707	0.556752,0.52698,0.601914,0.3533,0.605035,0.58238,0.435649,0.397559,0.669223,0.504432,0.623762,0.531449,0.578236,0.570047,0.551145,0.543848,0.670038,0.646008,0.691551,0.509182,0.531279,0.590347,0.369248,0.561058,0.709331,0.488017,0.466056,0.322666,0.609386,0.511174,0.623732,0.50176,0.491973	-0.0212653,-0.0833571,-0.0264575,-0.0683046,-0.025444,-0.0177714,-0.0466635,-0.0200769,-0.0272515,-0.0345749,-0.0579426,-0.0359993,-0.0488549,-0.030096,-0.042562,-0.0241483
0.134348,0.143313,0.14771,0.135483,0.17721,0.156756,0.149223,0.222908,0.162458,0.143324,0.113988,0.134176,0.176299,0.0677143,0.141506,0.109552,0.202063,0.0883643,0.152617,0.155688,0.190856,0.108927	0.246512,0.224381,0.194412,0.187659,0.232374,0.169459,0.244081,0.21732,0.194057,0.181621,0.180638,0.196947,0.194216,0.210752,0.257513,0.166662,0.160294,0.237742,0.218132,0.221942	-0.108557,-0.0863524,-0.0530491,-0.0392397,-0.0454727,-0.0525702,-0.00241837,-0.0847392,-0.0456852,-0.068223,-0.013707,-0.134816,-0.0722273,-0.073213,-0.0687805,-0.0235086,-0.0787973,-0.0264334,-0.0921496
0.0238515,-0.0262302,0.028165,0.049382,0.0123596,-0.00218707,0.0489526,-0.0344224,0.0179406,0.0715182,0.0633686,-0.0349694,-0.0111831,-0.0312833,0.0316645,0.073452,0.0249426	-0.0114737,0.0150973,-0.0258888,0.0529749,-0.0868859,-0.0194416,-0.0138989,-0.106692,-0.199866,-0.14661,0.0379223,0.0196038,-0.0582858,-0.0146159,0.00216626,-0.0619379,-0.00275854	0.0455004,-0.0460013,0.0506218,-0.00020572,0.0990595,-0.00879969,0.0596462,0.112267,0.133047,0.232854,0.0817582,0.00788097,-0.0089804,-0.00138803,0.0120405,0.104921,0.0658636,0.0384431
-0.0295419,-0.0661561,-0.0742771,-0.0371993,-0.148551,-0.0724771,-0.069195,-0.156531,0.0493323,0.0116555,-0.168341,-0.00587625,-0.064583,-0.0653187,-0.152227,-0.0203664,-0.172426,-0.0258443,-0.0619982,0.0799067,-0.130622,0.0164093,0.00127069,-0.000122073,0.101277,-0.104083	0.238194,0.185602,0.197129,0.177679,0.178405,0.175218,0.216778,0.189531,0.174478,0.189799,0.168808,0.183059,0.159914,0.179916,0.244386,0.113797,0.174757,0.207846,0.249721,0.16669	-0.28606,-0.257728,-0.238054,-0.270144,-0.264652,-0.20719,-0.311673,-0.247867,-0.222026,-0.24002,-0.223063,-0.245403,-0.328846,-0.21122,-0.276474,-0.244549,-0.231699,-0.182882,-0.211119,-0.157469,-0.215142,-0.152672,-0.271702
-0.0741736,-0.099303,-0.124945,-0.0857217,-0.199964,-0.0869596,-0.195154,-0.1444,-0.00362741,-0.074912,-0.155406,-0.0766832,-0.112459,-0.178682,-0.155005,-0.053778,-0.241964,-0.0732656,-0.0771999,0.0432403,-0.170295,-0.0714736,-0.0274347,-0.046291,-0.0414379,-0.215262	0.23755,0.169174,0.155843,0.153334,0.146797,0.158539,0.200903,0.132556,0.183834,0.142543,0.164842,0.167414,0.142303,0.157354,0.216395,0.124351,0.196101,0.184318,0.160001	-0.317562,-0.29528,-0.241801,-0.302644,-0.263412,-0.242787,-0.320063,-0.298586,-0.189387,-0.285635,-0.266391,-0.270171,-0.339273,-0.271429,-0.204987,-0.360832,-0.248762,-0.208033,-0.262313,-0.20086,-0.233971,-0.209306,-0.299566,-0.316209
0.0665102,0.0166057,0.0324645,0.0597414,0.075972,-0.0131985,0.0543353,-0.00484186,0.028191,0.0547054,0.109677,0.0114837,0.0199117,-0.00328983,0.0220327,0.0693548,0.101205	-0.0974299,-0.00878541,-0.0364999,-0.0295871,0.009472,-0.0751236,-0.0621393,-0.0788097,-0.105498,-0.235201,-0.190016,-0.0350954,-0.0774502,-0.0345568,-0.0170164,-0.0465485,-0.0795195,-0.0834152,-0.00185794,-0.0868058	0.162686,0.0343347,0.0507367,0.0732829,0.0783438,0.125196,0.0452859,0.131487,0.101522,0.283351,0.221653,0.103757,0.151067,0.0731738,0.0189121,0.035149,0.136101,0.118482,0.123348
0.115224,0.0504159,0.0328415,0.0495082,-0.039227,-0.0491376,0.0425725,-0.00683278,-0.0357457,0.076677,0.00174839,0.101178,0.052845,0.048307,0.0352649,-0.137921,0.0349632,0.0867722,-0.0020124,0.0677376,0.0764372,0.184172,0.0562275,0.0447065,0.107093,0.119863,0.0836872,0.028186,0.0769562	0.290926,0.2213,0.239449,0.220019,0.195462,0.205796,0.285999,0.286903,0.227784,0.257981,0.258782,0.224531,0.205226,0.216876,0.248462,0.216283,0.231657,0.318477,0.21878,0.194945,0.250671,0.239375,0.231482,0.253264	-0.186932,-0.20631,-0.17853,-0.240795,-0.229622,-0.167178,-0.285945,-0.265326,-0.182244,-0.220501,-0.209553,-0.181013,-0.251968,-0.270895,-0.13384,-0.215945,-0.164869,-0.156153,-0.176959,-0.135243,-0.142669,-0.147964,-0.165294,-0.184166
0.0394666,-0.0180485,0.017014,-0.0246178,-0.154536,-0.073807,-0.0254583,-0.0386468,-0.0250934,-0.0133958,0.00786563,-0.0693049,-0.00288854,-0.0283011,-0.108181,-0.133137,0.0297042,-0.0425611,-0.0126333,0.0349085,0.139392,-0.0167664,-0.0290526,0.0402565,0.0458644,0.0144481,-0.0177025,-0.100373	0.254458,0.207833,0.217438,0.171036,0.15412,0.195152,0.261349,0.218013,0.261116,0.19544,0.189856,0.210239,0.182583,0.216744,0.168335,0.216431,0.269211,0.214013,0.193038,0.217522,0.22132,0.199275,0.20075	-0.22427,-0.241227,-0.196882,-0.262298,-0.247555,-0.197724,-0.320881,-0.254238,-0.217652,-0.236849,-0.243334,-0.214939,-0.26834,-0.327562,-0.169918,-0.236845,-0.19806,-0.193007,-0.168834,-0.223711,-0.164732,-0.215528,-0.158526,-0.280651
-0.144508,-0.148244,-0.0158097,-0.186748,-0.136994,-0.0325598,-0.279214,-0.0907217,-0.146173,-0.15305,-0.270854,-0.0405011,-0.416398,-0.361107,-0.214965,-0.0558993,-0.170926,-0.0793625,-0.0626801,-0.0650098,-0.0576337,-0.177142,-0.0843554,-0.0981695,-0.103726	0.135412,0.145477,0.118635,0.154282,0.149254,0.167267,0.129888,0.0923834,0.124244,0.0970573,0.125044,0.147783,0.146191,0.0913035,0.118861,0.134541,0.147106,0.129898	-0.282168,-0.264434,-0.183742,-0.310123,-0.27402,-0.288204,-0.336718,-0.195861,-0.286458,-0.307614,-0.221515,-0.488412,-0.436793,-0.301209,-0.298695,-0.184272,-0.225477,-0.167238,-0.182352,-0.218209,-0.298738,-0.191894,-0.260492
-0.168841,-0.174428,-0.0272369,-0.216787,-0.140078,-0.0652708,-0.305193,-0.102488,-0.163621,-0.153289,-0.301062,-0.0636836,-0.434389,-0.393876,-0.241659,-0.0473964,-0.207636,-0.0784556,-0.109352,-0.0355062,-0.0977831,-0.15513,-0.166277,-0.122239,-0.181705	0.144638,0.155763,0.128357,0.14683,0.163358,0.149747,0.140384,0.0887443,0.11754,0.125711,0.138425,0.142473,0.157096,0.110972,0.145815,0.156694,0.120381,0.187128	-0.314716,-0.300253,-0.186355,-0.354934,-0.256524,-0.307522,-0.378186,-0.228939,-0.287635,-0.327342,-0.252077,-0.493053,-0.492157,-0.335578,-0.294555,-0.242895,-0.247023,-0.187373,-0.215864,-0.226926,-0.364243,-0.221699,-0.366967
0.486062,0.366977,0.294038,0.445324,0.411952,0.383983,0.335931,0.401472,0.272421,0.446046,0.36931,0.450068,0.45474,0.377957,0.446589,0.362994,0.369632,0.32345,0.298994,0.323001,0.541907,0.358255,0.389364,0.392114,0.277889,0.383996,0.537284,0.645683,0.291497,0.247003,0.248912,0.403974,0.322215,0.526178,0.340226,0.229528,0.357242	0.509086,0.424219,0.340409,0.470815,0.460323,0.416832,0.346413,0.422321,0.340489,0.517613,0.356885,0.509593,0.457658,0.446862,0.41897,0.410946,0.410181,0.351797,0.391478,0.512083,0.461076,0.337915,0.498588,0.310241,0.360884,0.435006,0.691896,0.501996,0.325554,0.289797,0.388314,0.439942,0.475422,0.460463,0.384769,0.421694	-0.0554165,-0.0425568,-0.0374189,-0.0570952,-0.0149371,-0.0405832,-0.0630251,-0.0321127,-0.0246615,-0.0352329,-0.0513445,-0.0473392,-0.0936747,-0.0376566,-0.0113949,-0.0573218,-0.0456065,-0.0478557,-0.0222857,-0.0893173,-0.038651,-0.0753581,-0.0382023,-0.15294
0.0371439,0.0523622,-0.00600232,0.0418691,0.0348952,-0.00607649,-0.00157265,0.042611,0.00230027,0.0117891,0.0706351,0.0552571,-0.0100589,0.00592981,0.0566768	-0.223483,-0.143729,-0.206219,-0.153539,-0.20891,-0.157243,-0.260037,-0.24829,-0.200368,-0.438192,-0.23349,-0.127255,-0.133695,-0.227986,-0.136072,-0.170733,-0.266793,-0.16506,-0.207914	0.253935,0.196504,0.214092,0.1633,0.239741,0.257967,0.207987,0.280833,0.275995,0.348045,0.260351,0.145378,0.233457,0.256538,0.128499,0.251773,0.223789,0.241264
0.164908,0.107037,0.136503,0.0774995,0.0682031,0.0551539,0.17791,0.0471453,0.0545239,0.208312,0.08313,0.130207,0.0668972,0.0686653,0.200022,0.128336,0.154604,0.114782,0.155873,0.06241,0.127087,-0.0304544,0.161454,0.145665	0.12775,0.0555243,0.0851256,0.0563855,0.0355534,-0.00427758,0.129592,0.018968,0.00876393,0.107903,0.107889,0.081182,0.0285363,0.0386861,0.140756,0.084599,0.0879431,0.0616016,0.168992,0.0540585,0.111807,-0.0146984,0.0801942,0.108004	0.0337291,0.0638794,0.0177802,0.0476958,0.0783561,0.0244064,0.0350455,0.054054,0.0624343,-0.00667588,0.051095,0.0175222,0.0582812,0.0513245,0.0677974,0.00942138,-0.00241085,0.043043,-0.00927954,0.0772497
0.136547,0.120841,0.123824,0.0533921,0.0338955,0.0864135,0.166167,0.00520636,0.163546,0.0740745,0.0983111,0.0881409,0.0549621,0.177706,0.108215,0.134777,0.0974784,0.124654,0.0871353,0.103924,0.0395961,0.13846	0.0972055,0.0523048,0.04405,0.0056912,-0.0347259,-0.0163597,0.0881402,-0.014292,0.0448742,0.0237193,0.0454386,0.0764055,-0.0318546,0.0128766,0.130734,0.072494,0.014815,0.103942,0.0694493,0.0413276,0.0180894,0.0357614,0.0337209	0.033507,0.086391,0.0438211,0.0692987,0.101956,0.0755779,0.0452216,0.0853197,0.0617044,0.0251252,0.0641859,0.0487915,0.0972248,0.0481573,0.0803849,0.00613322,0.0608229,0.0247205,0.0815064,0.133794
-0.131251,-0.0232431,-0.0208665,-0.0963379,0.00862482,-0.128826,-0.121246,-0.086925,-0.172082,-0.0502148,-0.390924,-0.163299,-0.0757138,-0.0218957,-0.0470067,-0.104102,0.013805,-0.128374,-0.126208,-0.179136,-0.0563381	0.118538,0.180283,0.0809656,0.105227,0.154259,0.122909,0.0620753,0.135873,0.105059,0.036397,0.092814,0.134734,0.128623,0.183211,0.0776127,0.0829366,0.0955007	-0.23844,-0.164139,-0.200997,-0.125379,-0.229257,-0.211796,-0.21188,-0.211763,-0.233234,-0.414429,-0.213779,-0.108879,-0.158949,-0.261828,-0.161524,-0.206654,-0.201562,-0.218352
-0.140343,0.025914,0.0169556,-0.0533392,0.0133616,-0.0778037,-0.114138,-0.0751658,-0.132023,-0.182792,-0.252542,-0.172162,0.0171784,0.0498556,-0.0693351,-0.0412504,0.000789152,-0.14022,-0.152205,0.0205284	0.121417,0.188555,0.0905422,0.104309,0.144048,0.115331,0.0737594,0.121853,0.10782,0.0491361,0.075833,0.160182,0.131858,0.194797,0.11328,0.0746545,0.120058	-0.238855,-0.12695,-0.180874,-0.105832,-0.196278,-0.214778,-0.131358,-0.221737,-0.296755,-0.296911,-0.204546,-0.0743022,-0.195612,-0.231293,-0.114657,-0.220834,-0.182926,-0.155521
